#group,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string
#default,_result,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,countStepDown,eventName,mozarkEventAttributes_applicationId,mozarkEventAttributes_applicationName,mozarkEventAttributes_applicationVersion,mozarkEventAttributes_city,mozarkEventAttributes_contentID,mozarkEventAttributes_cpu,mozarkEventAttributes_deviceId,mozarkEventAttributes_deviceMake,mozarkEventAttributes_deviceModel,mozarkEventAttributes_operator,mozarkEventAttributes_orderId,mozarkEventAttributes_ram,mozarkEventAttributes_scriptId,mozarkEventAttributes_serialId,mozarkEventAttributes_testId,mozarkEventAttributes_userId,mozarkEventAttributes_userName,mozarkEventAttributes_videoPlayTime,rxDelta,testId,videoQuality
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-01T12:15:20Z,1,flag,VideoResolution,0,appLaunch,in.startv.hotstar,Hotstar,12.0.9,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,5,6,script3,dc1f9ad9,4919,3,3,120000,0.0,4919,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-02T08:01:15Z,1,flag,VideoResolution,0,appLaunch,com.amazon.avod.thirdpartyclient,Prime,3.0.300.9047,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,6,6,script3,dc1f9ad9,4995,3,3,120000,0.151,4995,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-02T12:21:50Z,1,flag,VideoResolution,0,appLaunch,com.amazon.avod.thirdpartyclient,Prime,3.0.300.9047,Chennai,1540007719,NA,4bbbadfd,11,Xiaomi Note 10 Pro,,6,NA,script3,4bbbadfd,5023,3,3,120000,0.299,5023,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-01T12:13:15Z,1,flag,VideoResolution,0,appLaunch,in.startv.hotstar,Hotstar,12.0.9,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,5,6,script3,dc1f9ad9,4919,3,3,120000,0.111,4919,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-01T12:12:00Z,4,flag,VideoResolution,0,appLaunch,in.startv.hotstar,Hotstar,12.0.9,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,5,6,script3,dc1f9ad9,4919,3,3,120000,1643.551,4919,vHD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-01T12:10:55Z,1,flag,VideoResolution,0,appLaunch,in.startv.hotstar,Hotstar,12.0.9,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,5,6,script3,dc1f9ad9,4919,3,3,120000,2.177,4919,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-01T12:14:50Z,2,flag,VideoResolution,0,appLaunch,in.startv.hotstar,Hotstar,12.0.9,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,5,6,script3,dc1f9ad9,4919,3,3,120000,438.05,4919,SD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-01T19:51:00Z,4,flag,VideoResolution,0,appLaunch,com.amazon.avod.thirdpartyclient,Prime,3.0.300.9047,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,6,6,script3,dc1f9ad9,4955,3,3,120000,3216.756,4955,vHD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-01T12:14:35Z,2,flag,VideoResolution,0,appLaunch,in.startv.hotstar,Hotstar,12.0.9,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,5,6,script3,dc1f9ad9,4919,3,3,120000,454.884,4919,SD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-01T12:32:55Z,3,flag,VideoResolution,0,appLaunch,in.startv.hotstar,Hotstar,12.0.9,Jaipur,1540007719,8,81b23483,11,Xiaomi Note 10 Pro,,5,6,script3,81b23483,4923,3,3,120000,1168.663,4923,HD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-01T12:14:00Z,1,flag,VideoResolution,0,appLaunch,in.startv.hotstar,Hotstar,12.0.9,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,5,6,script3,dc1f9ad9,4919,3,3,120000,6.402,4919,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-01T19:31:10Z,1,flag,VideoResolution,0,appLaunch,com.netflix.mediaclient,Netflix,7.111.,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,7,6,script3,dc1f9ad9,4954,3,3,120000,8.88,4954,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-01T12:14:40Z,2,flag,VideoResolution,0,appLaunch,in.startv.hotstar,Hotstar,12.0.9,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,5,6,script3,dc1f9ad9,4919,3,3,120000,771.041,4919,SD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-01T14:11:50Z,1,flag,VideoResolution,0,appLaunch,in.startv.hotstar,Hotstar,12.0.9,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,5,6,script3,dc1f9ad9,4929,3,3,120000,0.36,4929,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-02T01:31:50Z,1,flag,VideoResolution,0,appLaunch,com.netflix.mediaclient,Netflix,7.111.,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,7,6,script3,dc1f9ad9,4972,3,3,120000,84.193,4972,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-02T07:50:40Z,1,flag,VideoResolution,0,appLaunch,com.amazon.avod.thirdpartyclient,Prime,3.0.300.9047,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,6,6,script3,dc1f9ad9,4995,3,3,120000,0.0,4995,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-02T07:52:35Z,1,flag,VideoResolution,0,appLaunch,com.amazon.avod.thirdpartyclient,Prime,3.0.300.9047,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,6,6,script3,dc1f9ad9,4995,3,3,120000,0.0,4995,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-02T07:52:50Z,1,flag,VideoResolution,0,appLaunch,com.amazon.avod.thirdpartyclient,Prime,3.0.300.9047,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,6,6,script3,dc1f9ad9,4995,3,3,120000,0.0,4995,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-02T07:53:40Z,1,flag,VideoResolution,0,appLaunch,com.amazon.avod.thirdpartyclient,Prime,3.0.300.9047,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,6,6,script3,dc1f9ad9,4995,3,3,120000,0.0,4995,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-02T07:53:45Z,1,flag,VideoResolution,0,appLaunch,com.amazon.avod.thirdpartyclient,Prime,3.0.300.9047,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,6,6,script3,dc1f9ad9,4995,3,3,120000,0.0,4995,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-02T07:54:25Z,1,flag,VideoResolution,0,appLaunch,com.amazon.avod.thirdpartyclient,Prime,3.0.300.9047,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,6,6,script3,dc1f9ad9,4995,3,3,120000,0.0,4995,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-02T07:54:30Z,1,flag,VideoResolution,0,appLaunch,com.amazon.avod.thirdpartyclient,Prime,3.0.300.9047,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,6,6,script3,dc1f9ad9,4995,3,3,120000,0.0,4995,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-02T07:54:35Z,1,flag,VideoResolution,0,appLaunch,com.amazon.avod.thirdpartyclient,Prime,3.0.300.9047,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,6,6,script3,dc1f9ad9,4995,3,3,120000,0.0,4995,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-02T07:54:40Z,1,flag,VideoResolution,0,appLaunch,com.amazon.avod.thirdpartyclient,Prime,3.0.300.9047,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,6,6,script3,dc1f9ad9,4995,3,3,120000,0.0,4995,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-02T07:54:45Z,1,flag,VideoResolution,0,appLaunch,com.amazon.avod.thirdpartyclient,Prime,3.0.300.9047,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,6,6,script3,dc1f9ad9,4995,3,3,120000,0.0,4995,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-02T07:54:50Z,1,flag,VideoResolution,0,appLaunch,com.amazon.avod.thirdpartyclient,Prime,3.0.300.9047,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,6,6,script3,dc1f9ad9,4995,3,3,120000,0.0,4995,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-02T07:55:00Z,1,flag,VideoResolution,0,appLaunch,com.amazon.avod.thirdpartyclient,Prime,3.0.300.9047,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,6,6,script3,dc1f9ad9,4995,3,3,120000,0.0,4995,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-02T07:55:15Z,1,flag,VideoResolution,0,appLaunch,com.amazon.avod.thirdpartyclient,Prime,3.0.300.9047,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,6,6,script3,dc1f9ad9,4995,3,3,120000,0.0,4995,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-02T07:55:25Z,1,flag,VideoResolution,0,appLaunch,com.amazon.avod.thirdpartyclient,Prime,3.0.300.9047,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,6,6,script3,dc1f9ad9,4995,3,3,120000,0.0,4995,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-02T07:55:30Z,1,flag,VideoResolution,0,appLaunch,com.amazon.avod.thirdpartyclient,Prime,3.0.300.9047,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,6,6,script3,dc1f9ad9,4995,3,3,120000,0.0,4995,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-02T07:55:35Z,1,flag,VideoResolution,0,appLaunch,com.amazon.avod.thirdpartyclient,Prime,3.0.300.9047,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,6,6,script3,dc1f9ad9,4995,3,3,120000,0.0,4995,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-02T07:55:40Z,1,flag,VideoResolution,0,appLaunch,com.amazon.avod.thirdpartyclient,Prime,3.0.300.9047,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,6,6,script3,dc1f9ad9,4995,3,3,120000,0.0,4995,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-02T07:55:55Z,1,flag,VideoResolution,0,appLaunch,com.amazon.avod.thirdpartyclient,Prime,3.0.300.9047,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,6,6,script3,dc1f9ad9,4995,3,3,120000,0.0,4995,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-02T07:57:20Z,1,flag,VideoResolution,0,appLaunch,com.amazon.avod.thirdpartyclient,Prime,3.0.300.9047,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,6,6,script3,dc1f9ad9,4995,3,3,120000,0.0,4995,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-02T07:57:25Z,1,flag,VideoResolution,0,appLaunch,com.amazon.avod.thirdpartyclient,Prime,3.0.300.9047,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,6,6,script3,dc1f9ad9,4995,3,3,120000,0.0,4995,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-02T07:57:35Z,1,flag,VideoResolution,0,appLaunch,com.amazon.avod.thirdpartyclient,Prime,3.0.300.9047,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,6,6,script3,dc1f9ad9,4995,3,3,120000,0.0,4995,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-02T07:57:40Z,1,flag,VideoResolution,0,appLaunch,com.amazon.avod.thirdpartyclient,Prime,3.0.300.9047,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,6,6,script3,dc1f9ad9,4995,3,3,120000,0.0,4995,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-02T07:57:50Z,1,flag,VideoResolution,0,appLaunch,com.amazon.avod.thirdpartyclient,Prime,3.0.300.9047,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,6,6,script3,dc1f9ad9,4995,3,3,120000,0.0,4995,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-02T07:57:55Z,1,flag,VideoResolution,0,appLaunch,com.amazon.avod.thirdpartyclient,Prime,3.0.300.9047,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,6,6,script3,dc1f9ad9,4995,3,3,120000,0.0,4995,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-02T07:58:00Z,1,flag,VideoResolution,0,appLaunch,com.amazon.avod.thirdpartyclient,Prime,3.0.300.9047,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,6,6,script3,dc1f9ad9,4995,3,3,120000,0.0,4995,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-02T07:58:05Z,1,flag,VideoResolution,0,appLaunch,com.amazon.avod.thirdpartyclient,Prime,3.0.300.9047,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,6,6,script3,dc1f9ad9,4995,3,3,120000,0.0,4995,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-02T07:58:35Z,1,flag,VideoResolution,0,appLaunch,com.amazon.avod.thirdpartyclient,Prime,3.0.300.9047,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,6,6,script3,dc1f9ad9,4995,3,3,120000,0.0,4995,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-02T07:58:40Z,1,flag,VideoResolution,0,appLaunch,com.amazon.avod.thirdpartyclient,Prime,3.0.300.9047,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,6,6,script3,dc1f9ad9,4995,3,3,120000,0.0,4995,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-02T07:58:45Z,1,flag,VideoResolution,0,appLaunch,com.amazon.avod.thirdpartyclient,Prime,3.0.300.9047,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,6,6,script3,dc1f9ad9,4995,3,3,120000,0.0,4995,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-02T07:58:50Z,1,flag,VideoResolution,0,appLaunch,com.amazon.avod.thirdpartyclient,Prime,3.0.300.9047,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,6,6,script3,dc1f9ad9,4995,3,3,120000,0.0,4995,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-02T07:58:55Z,1,flag,VideoResolution,0,appLaunch,com.amazon.avod.thirdpartyclient,Prime,3.0.300.9047,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,6,6,script3,dc1f9ad9,4995,3,3,120000,0.0,4995,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-02T07:59:00Z,1,flag,VideoResolution,0,appLaunch,com.amazon.avod.thirdpartyclient,Prime,3.0.300.9047,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,6,6,script3,dc1f9ad9,4995,3,3,120000,0.0,4995,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-02T07:59:15Z,1,flag,VideoResolution,0,appLaunch,com.amazon.avod.thirdpartyclient,Prime,3.0.300.9047,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,6,6,script3,dc1f9ad9,4995,3,3,120000,0.0,4995,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-02T07:59:25Z,1,flag,VideoResolution,0,appLaunch,com.amazon.avod.thirdpartyclient,Prime,3.0.300.9047,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,6,6,script3,dc1f9ad9,4995,3,3,120000,0.0,4995,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-02T07:59:30Z,1,flag,VideoResolution,0,appLaunch,com.amazon.avod.thirdpartyclient,Prime,3.0.300.9047,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,6,6,script3,dc1f9ad9,4995,3,3,120000,0.0,4995,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-02T07:59:35Z,1,flag,VideoResolution,0,appLaunch,com.amazon.avod.thirdpartyclient,Prime,3.0.300.9047,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,6,6,script3,dc1f9ad9,4995,3,3,120000,0.0,4995,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-02T07:59:40Z,1,flag,VideoResolution,0,appLaunch,com.amazon.avod.thirdpartyclient,Prime,3.0.300.9047,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,6,6,script3,dc1f9ad9,4995,3,3,120000,0.0,4995,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-02T07:59:45Z,1,flag,VideoResolution,0,appLaunch,com.amazon.avod.thirdpartyclient,Prime,3.0.300.9047,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,6,6,script3,dc1f9ad9,4995,3,3,120000,0.0,4995,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-02T08:00:00Z,1,flag,VideoResolution,0,appLaunch,com.amazon.avod.thirdpartyclient,Prime,3.0.300.9047,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,6,6,script3,dc1f9ad9,4995,3,3,120000,0.0,4995,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-02T08:00:05Z,1,flag,VideoResolution,0,appLaunch,com.amazon.avod.thirdpartyclient,Prime,3.0.300.9047,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,6,6,script3,dc1f9ad9,4995,3,3,120000,0.0,4995,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-02T08:00:10Z,1,flag,VideoResolution,0,appLaunch,com.amazon.avod.thirdpartyclient,Prime,3.0.300.9047,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,6,6,script3,dc1f9ad9,4995,3,3,120000,0.0,4995,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-02T08:00:15Z,1,flag,VideoResolution,0,appLaunch,com.amazon.avod.thirdpartyclient,Prime,3.0.300.9047,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,6,6,script3,dc1f9ad9,4995,3,3,120000,0.0,4995,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-02T08:00:20Z,1,flag,VideoResolution,0,appLaunch,com.amazon.avod.thirdpartyclient,Prime,3.0.300.9047,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,6,6,script3,dc1f9ad9,4995,3,3,120000,0.0,4995,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-02T08:00:25Z,1,flag,VideoResolution,0,appLaunch,com.amazon.avod.thirdpartyclient,Prime,3.0.300.9047,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,6,6,script3,dc1f9ad9,4995,3,3,120000,0.0,4995,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-02T08:00:30Z,1,flag,VideoResolution,0,appLaunch,com.amazon.avod.thirdpartyclient,Prime,3.0.300.9047,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,6,6,script3,dc1f9ad9,4995,3,3,120000,0.0,4995,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-02T08:00:35Z,1,flag,VideoResolution,0,appLaunch,com.amazon.avod.thirdpartyclient,Prime,3.0.300.9047,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,6,6,script3,dc1f9ad9,4995,3,3,120000,0.0,4995,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-02T08:00:40Z,1,flag,VideoResolution,0,appLaunch,com.amazon.avod.thirdpartyclient,Prime,3.0.300.9047,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,6,6,script3,dc1f9ad9,4995,3,3,120000,0.0,4995,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-02T08:00:45Z,1,flag,VideoResolution,0,appLaunch,com.amazon.avod.thirdpartyclient,Prime,3.0.300.9047,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,6,6,script3,dc1f9ad9,4995,3,3,120000,0.0,4995,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-02T08:00:50Z,1,flag,VideoResolution,0,appLaunch,com.amazon.avod.thirdpartyclient,Prime,3.0.300.9047,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,6,6,script3,dc1f9ad9,4995,3,3,120000,0.0,4995,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-02T08:00:55Z,1,flag,VideoResolution,0,appLaunch,com.amazon.avod.thirdpartyclient,Prime,3.0.300.9047,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,6,6,script3,dc1f9ad9,4995,3,3,120000,0.0,4995,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-02T08:01:00Z,1,flag,VideoResolution,0,appLaunch,com.amazon.avod.thirdpartyclient,Prime,3.0.300.9047,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,6,6,script3,dc1f9ad9,4995,3,3,120000,0.0,4995,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-02T08:01:05Z,1,flag,VideoResolution,0,appLaunch,com.amazon.avod.thirdpartyclient,Prime,3.0.300.9047,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,6,6,script3,dc1f9ad9,4995,3,3,120000,0.0,4995,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-02T08:01:25Z,1,flag,VideoResolution,0,appLaunch,com.amazon.avod.thirdpartyclient,Prime,3.0.300.9047,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,6,6,script3,dc1f9ad9,4995,3,3,120000,0.0,4995,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-02T08:01:35Z,1,flag,VideoResolution,0,appLaunch,com.amazon.avod.thirdpartyclient,Prime,3.0.300.9047,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,6,6,script3,dc1f9ad9,4995,3,3,120000,0.0,4995,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-02T08:01:40Z,1,flag,VideoResolution,0,appLaunch,com.amazon.avod.thirdpartyclient,Prime,3.0.300.9047,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,6,6,script3,dc1f9ad9,4995,3,3,120000,0.0,4995,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-02T08:01:45Z,1,flag,VideoResolution,0,appLaunch,com.amazon.avod.thirdpartyclient,Prime,3.0.300.9047,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,6,6,script3,dc1f9ad9,4995,3,3,120000,0.0,4995,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-02T08:01:50Z,1,flag,VideoResolution,0,appLaunch,com.amazon.avod.thirdpartyclient,Prime,3.0.300.9047,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,6,6,script3,dc1f9ad9,4995,3,3,120000,0.0,4995,LD
,,0,2021-08-08T17:33:15.850827002Z,2021-09-07T17:33:15.850827002Z,2021-09-02T08:01:55Z,1,flag,VideoResolution,0,appLaunch,com.amazon.avod.thirdpartyclient,Prime,3.0.300.9047,Kolkata,1540007719,8,dc1f9ad9,11,Xiaomi Note 10 Pro,,6,6,script3,dc1f9ad9,4995,3,3,120000,0.0,4995,LD
